PUMA,Total Injuries per 100 Street Miles,Pedestrian Injuries per 100 Street Miles,Cyclist Injuries per 100 Street Miles,Motorist Injuries per 100 Street Miles,Total Fatalities per 100 Street Miles
3603702,835.6589147286822,133.33333333333331,22.48062015503876,679.84496124031,6.2015503875969
3603703,350.61728395061726,50.617283950617285,12.962962962962962,287.037037037037,1.8518518518518516
3603704,752.9411764705882,160.7843137254902,32.35294117647059,559.8039215686274,3.9215686274509802
3603705,1259.0,254.99999999999997,68.0,936.0,5.0
3603706,1337.7777777777778,333.33333333333337,71.11111111111111,933.3333333333334,6.666666666666667
3603707,1600.0,418.75,93.75,1087.5,2.083333333333333
3603708,1149.1803278688524,319.672131147541,73.77049180327869,755.7377049180328,8.19672131147541
3603709,661.4035087719298,128.94736842105263,49.122807017543856,483.3333333333333,7.017543859649122
3603710,965.3225806451612,180.64516129032256,83.87096774193549,700.8064516129032,2.4193548387096775
3603801,845.8333333333334,252.77777777777777,81.94444444444444,511.1111111111111,5.555555555555555
3603802,951.1111111111111,246.66666666666669,120.0,584.4444444444445,2.2222222222222223
3603804,1153.3333333333333,301.6666666666667,110.00000000000001,741.6666666666667,8.333333333333332
3603805,998.360655737705,339.344262295082,172.1311475409836,486.88524590163934,11.475409836065573
3603806,819.047619047619,290.4761904761905,155.55555555555557,373.015873015873,11.11111111111111
3603807,1753.4883720930231,619.7674418604652,365.1162790697674,768.6046511627908,12.790697674418606
3603808,1718.867924528302,539.622641509434,309.433962264151,869.811320754717,7.547169811320755
3603809,1265.5172413793102,367.2413793103448,267.2413793103448,631.0344827586207,5.172413793103448
3603810,1079.787234042553,327.6595744680851,201.06382978723403,551.063829787234,3.1914893617021276
3603901,151.26262626262624,19.696969696969695,2.0202020202020203,129.54545454545453,1.5151515151515151
3603902,290.5775075987842,32.82674772036474,4.5592705167173255,253.19148936170214,1.82370820668693
3603903,330.6122448979592,64.28571428571429,15.646258503401361,250.68027210884352,1.0204081632653061
3604001,892.2413793103449,181.0344827586207,200.0,511.2068965517241,3.4482758620689653
3604002,1218.1818181818182,201.5151515151515,169.6969696969697,846.9696969696969,1.5151515151515151
3604003,1505.084745762712,286.4406779661017,233.89830508474577,984.7457627118644,3.389830508474576
3604004,1095.7894736842104,215.78947368421052,197.89473684210526,682.1052631578947,2.1052631578947367
3604005,667.3684210526316,107.36842105263158,122.10526315789474,437.8947368421053,1.0526315789473684
3604006,2050.8474576271187,403.3898305084746,218.64406779661016,1428.8135593220338,3.389830508474576
3604007,1437.9746835443038,273.4177215189873,89.87341772151899,1074.6835443037976,3.79746835443038
3604008,1300.0,188.88888888888889,55.55555555555556,1055.5555555555554,5.185185185185185
3604009,608.2926829268292,105.85365853658537,27.31707317073171,475.1219512195122,2.4390243902439024
3604010,1734.4827586206898,239.08045977011497,95.40229885057471,1400.0,2.2988505747126435
3604011,1826.829268292683,421.95121951219517,165.85365853658536,1239.0243902439024,2.4390243902439024
3604012,846.1538461538462,223.0769230769231,113.18681318681318,509.89010989010984,1.098901098901099
3604014,874.1176470588234,252.94117647058823,103.5294117647059,517.6470588235294,3.5294117647058822
3604015,1243.0379746835445,313.92405063291136,127.84810126582278,801.2658227848101,1.2658227848101267
3604016,565.0793650793651,169.04761904761904,56.34920634920635,339.6825396825397,3.1746031746031744
3604017,706.7961165048544,200.0,69.90291262135922,436.8932038834951,5.825242718446602
3604018,600.0,163.51351351351352,39.189189189189186,397.2972972972973,2.7027027027027026
3604101,813.28125,181.25,81.25,550.78125,3.125
3604102,864.3564356435643,185.14851485148515,116.83168316831683,562.3762376237623,3.9603960396039604
3604103,422.22222222222223,123.95833333333333,26.73611111111111,271.52777777777777,2.083333333333333
3604104,203.71900826446284,36.36363636363637,6.198347107438017,161.15702479338842,0.4132231404958678
3604105,487.5930521091812,45.40942928039702,7.444168734491314,434.7394540942928,0.9925558312655087
3604106,456.0846560846561,90.47619047619048,19.047619047619047,346.5608465608466,0.5291005291005291
3604107,535.4166666666667,144.79166666666669,81.25,309.375,3.125
3604108,429.54545454545456,130.6818181818182,28.40909090909091,270.45454545454544,1.1363636363636365
3604109,707.1895424836601,112.41830065359477,84.31372549019608,510.45751633986924,0.6535947712418301
3604110,529.3413173652696,93.41317365269461,45.50898203592814,390.4191616766467,1.7964071856287425
3604111,671.875,134.375,37.5,500.0,0.78125
3604113,645.9627329192547,100.0,25.465838509316768,520.4968944099379,4.3478260869565215
3604114,283.43195266272187,55.62130177514793,13.017751479289942,214.79289940828403,1.7751479289940828
